restaurant_name,Name,Profile Location,Score,Date,Elite 24,Friends,Reviews,Photos,reserved,pictures,checkin,Comment,Helpful,Thanks,Love this,Oh no,Reply Date,Reply Content,topics
Artichoke Basille’s Pizza,Demetri D.,"Providence, RI",3,"Aug 10, 2023",no,4,28,25,no,1 photo,,"Taste good, but large portions. Not a bad thing necessarily. Even so, price was still a little high. Overall proper experience also they played Weezer",0,0,0,0,,,"- Category: Food Quality
  - Description: Taste good, but large portions.
  - Attitude: Satisfied

- Category: Value for Money
  - Description: Price was still a little high.
  - Attitude: Disappointed

- Category: Ambiance
  - Description: Overall proper experience
  - Attitude: Satisfied"
Artichoke Basille’s Pizza,Sara F.,"Philadelphia, PA",4,"Jul 26, 2023",no,2,49,69,no,1 photo,,"The slices r HUGE. Enjoyed the flavors of the artichoke pizza, but it is very creamy and tough to take down alone. I would recommend splitting with a friend and getting a second slice of a different flavor OR asking for a side of marinara to power through (the staff provided it at no charge).",0,0,0,0,,,"- Category: Food Quality
  - Description: Flavors of the artichoke pizza are enjoyable but very creamy and tough to eat alone.
  - Attitude: Satisfied

- Category: Customer Service
  - Description: Staff provided a side of marinara at no charge to help with the consumption of the pizza.
  - Attitude: Satisfied"
Artichoke Basille’s Pizza,Prasiddha H.,"San Jose, CA",3,"Jul 20, 2023",no,649,1118,1564,no,2 photos,,"Had a chance to try the famous Artichoke Basilles but I'll be honest I didn't love it. This was a cute place with fast service - and I wanted to check it out given the reviews I had read. I ended up ordering:
* pepperoni slice - I liked that the slice was so big but for some reason it was salty for me - especially coming from the pepperoni
* Staten Island - this slice was definitely better with fresh ricotta onions and sausage - definitely on the heavier side and thicker crust than the average New York pizza
This place is a local favorite so worth trying out if you want to add another pizza spot to the list.",2,0,1,0,,,"- Category: Food Quality
  - Description: The reviewer found the pepperoni slice too salty but enjoyed the Staten Island slice with fresh ricotta, onions, and sausage. 
  - Attitude: Mixed

- Category: Ambiance
  - Description: The reviewer mentioned that the restaurant was cute.
  - Attitude: Positive

- Category: Customer Service
  - Description: The reviewer appreciated the fast service provided by the staff.
  - Attitude: Positive

- Category: Menu Choice
  - Description: The reviewer tried the famous Artichoke Basilles pizza along with pepperoni and Staten Island slices.
  - Attitude: Neutral"
Artichoke Basille’s Pizza,Espi J.,"New York, NY",5,"Jul 16, 2023",no,0,1,0,no,,,GEO at E14the is the King in this game of Pizza Making.,0,0,0,0,,,"- Category: Food Quality
  - Description: GEO at E14 is the King in this game of Pizza Making.
  - Attitude: Satisfaction

Since the review only mentions the food quality aspect, no other categories can be identified from this review snippet. The reviewer seems to be highly satisfied with the food quality at GEO at E14, praising them for being outstanding in pizza making."
Artichoke Basille’s Pizza,Vishnu G.,"New York, NY",3,"Jul 11, 2023",no,165,539,187,no,,,"The enormous artichoke slice that shares its name with the restaurant is pretty over-hyped. I'd skip it and get the vodka slice instead, which was much better. But either way, I can't recommend waiting in line to get a slice here.",0,0,0,0,,,"- Category: Food Quality
  - Description: Artichoke slice is over-hyped, vodka slice is much better.
  - Attitude: Negative

- Category: Waiting time
  - Description: Waiting in line for a slice is not recommended.
  - Attitude: Negative"
Artichoke Basille’s Pizza,Tiziana T.,"San Francisco, CA",1,"Jul 10, 2023",no,42,3,1,no,1 photo,,"ordered 2 slices pizza with Uber Eat at 12.02 am, arriving after 30 minutes dispute the fact I was at 0.7mi away from the Store, and the Pizzas were F....g COLD! them weren't NOT even Heat up the Box was Cold and I was looking to the driver which was there waiting for the order for more
than 20 min and delivered after 3 minutes after the pick up. this is really ridiculous and unprofessional. Do NOT order from the place.",0,0,0,0,,,"- Category: Order Accuracy and efficiency
  - Description: Pizza order delivered cold after 30 minutes of wait time despite proximity to the restaurant.
  - Attitude: Unsatisfied

- Category: Customer Service
  - Description: Driver waited for order for over 20 minutes and still delivered cold pizzas.
  - Attitude: Unsatisfied"
Artichoke Basille’s Pizza,Celeste A.,"New York, NY",1,"Jul 9, 2023",no,0,1,0,no,,,$8 a slice? And with that attitude? Absolutely not worth it. They ruined my birthday by being so pretentious about their pizza. Dont bother giving them your money. You can't even sit at their empty tables without paying an upcharge.,0,0,0,0,,,"- Category: Value for Money
  - Description: High prices and perceived attitude towards pricing causing dissatisfaction.
  - Attitude: Unhappy

- Category: Customer Service
  - Description: Perceived pretentious attitude of the staff leading to a negative experience.
  - Attitude: Unhappy

- Category: Ambiance
  - Description: Mention of empty tables but with an added charge for sitting, impacting the overall atmosphere.
  - Attitude: Unhappy"
Artichoke Basille’s Pizza,Charles Z.,"New York, NY",2,"Jun 24, 2023",no,20,119,106,no,1 photo,,"Was really disappointed. Maybe it's because we got the crab slices , it was too mushy definitely needs to be crispier. the slices are so damn big it's hard to eat. My fav was my lil granny slice with pepperoni, but even then it wasn't something that was life changing. Definitely would come back after a late night only next time. Staff was great tho!! Just didn't taste as it appeared",0,0,0,0,,,"- Category: Food Quality
  - Description: Crab slices were too mushy and needed to be crispier. Pepperoni slice was not life-changing.
  - Attitude: Unsatisfied
  
- Category: Customer Service
  - Description: Staff was great.
  - Attitude: Satisfied"
Artichoke Basille’s Pizza,Ann N.,"Portland, OR",4,"Jun 19, 2023",no,12,129,237,no,1 photo,,"artichoke slice- i've gotten this before and i had to come back for it! i love that they use white sauce. it's on the heavier side and it's quite a big slice so i would recommend sharing it with a friend. i kind of wish there was less sauce because the flavor was a little overpowering. 
sicilian pie- i tried a bite of my friend's and i enjoyed the texture but it was a little too tomato-y and i felt like the other flavors couldn't shine through. 
it's unfortunate that they don't have any chairs so we stood by the tables outside. i think our experience could've been improved if we were able to sit. service was very quick and simple. would come back for their artichoke pizza!",1,0,0,0,,,"- Category: Food Quality
  - Description: Artichoke slice with white sauce was loved but sauce was a bit overpowering.
  - Attitude: Mixed

- Category: Ambiance
  - Description: Uncomfortable experience standing outside due to lack of seating.
  - Attitude: Dissatisfied   

- Category: Customer Service
  - Description: Quick and simple service.
  - Attitude: Satisfied  

- Category: Menu Choice
  - Description: Limited seating options affecting the overall experience.
  - Attitude: Dissatisfied"
Artichoke Basille’s Pizza,Danielle D.,"Houston, TX",5,"Jun 19, 2023",no,44,144,169,no,,,"I've been eating artichoke since 2015.
This location is by far the best.
Pizza always taste fresh & customer service is never lacking in any area, no matter what time of day/night it is!
When you go ask for Giovanni. He will take care of you like family!",3,0,1,1,,,"- Category: Food Quality
  - Description: Pizza always tastes fresh.
  - Attitude: Satisfied

- Category: Customer Service
  - Description: Customer service is never lacking in any area, especially when you ask for Giovanni.
  - Attitude: Very satisfied"
Artichoke Basille’s Pizza,Ruth P.,"Chelsea, New York, NY",1,"Jun 18, 2023",no,0,1,1,no,1 photo,,Speaks for itself. Staff laughed when we asked for a refund. Never returning. Stay away. This is the second time.,0,0,0,0,,,"- Category: Customer Service
  - Description: Staff laughed when asked for a refund.
  - Attitude: Negative

- Category: Likelihood to Return
  - Description: Never returning.
  - Attitude: Negative"
Artichoke Basille’s Pizza,Cathy G.,"Flushing, NY",2,"Jun 18, 2023",no,9,159,180,no,,,"So it's a non-fanciful type of eating joint - it's selling pizzas. But I do have a gripe about there being no seating - I brought my older in law in that has some walking issues and didn't realize that there wasn't going to be any chairs around - so if you're looking to chill around - not the place to be doing it unless you like standing. 
The service guys behind the counter were fine - pizza came out quick and the slices are pretty big. One pizza covers about 2 slices. But my next gripe here is that the price of a big slice is a little over 10$ - maybe 12$ ish. Which means that it's an average of a 5-6$ slice. Which is already double the average slice of a regular pizza which should be around $3 (especially since they got rid of my fave $1 slice). So that's a bummer - with new york having a plentiful amount of affordable pizza joints this blows. 
Then lastly - the most disappointing - the pizza wasn't that great. Got the signature artichoke slice - since I adore artichoke pizza slices. It was overly salty and just tasted kind of like a bland artichoke dip thing from a supermarket. My husband got a vodka slice which was the blandest thing I tasted. The crust though was actually pretty good but crust does not a pizza make. 
I'd say skip this place entirely - just not worth it - unless you're right next to it at 12 AM after hitting bars all night and are dying for a slice.",0,0,1,0,,,"- Category: Ambiance
  - Description: Lack of seating available, not suitable for sitting and relaxing.
  - Attitude: Dissatisfied

- Category: Value for Money
  - Description: High price for pizza slices compared to other pizza joints, especially missing the cheaper $1 slice option.
  - Attitude: Dissatisfied

- Category: Food Quality
  - Description: Disappointing taste of the pizzas, overly salty artichoke slice and bland vodka slice.
  - Attitude: Dissatisfied"
Artichoke Basille’s Pizza,Eric B.,"Florida, NY",1,"Jun 13, 2023",no,0,32,1,no,1 photo,,"Man this place has gone down hill.  Used to be amazing.  Now pizza is too salty and they can't even heat up a slice.  If all you do all day is reheat pizza, you should have an idea of how long to heat.  Guy was miserable.",0,0,0,0,,,"- Category: Food Quality
  - Description: Pizza is too salty and not heated up properly.
  - Attitude: Unsatisfied
  
- Category: Customer Service
  - Description: Staff were described as miserable.
  - Attitude: Unsatisfied"
Artichoke Basille’s Pizza,Jewel-Ann O.,"New York, NY",4,"Jun 13, 2023",no,0,3,2,no,,,Most amazing pizza! Never disappoints! And the pieces are huge! There is usually a positive atmosphere. Super fast too so it's good when you're in a time crunch.,0,0,0,0,,,"- Category: Food Quality
  - Description: Amazing pizza that never disappoints, with huge slices.
  - Attitude: Positive

- Category: Ambiance
  - Description: Positive atmosphere.
  - Attitude: Positive

- Category: Efficiency
  - Description: Super fast service, good for time crunch.
  - Attitude: Positive"
